poll_id,house,fieldwork_start,fieldwork_end,publish_date,n_reported,deff,n_effective,mode,sample_type,candidate,share_reported_pct,indecisos_pct,notes,share_adj_pct,p_dec,logit,survey_date,eval_time_CLT,T_days,w_time,w_size,w_poll,house_bias_logit,logit_adj,w_logit,w_time_pre,w_pre,wl_pre,sum_w_by_cand,sum_wl_by_cand,sum_w_by_cand_house,sum_wl_by_cand_house,w_others,wl_others,consensus_others,delta_logit,w_delta,in_window,w_pre_num,w_delta_num
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Jeannette Jara,33.5,0.0,"n_effective NO reportado, NO reporta indecisos_pct",33.7361530715005,"33,50%",-0.685656509,28-10-2025 00:00,15-01-2026 23:00,79.958,0.0,18.787,0.0,0.06,-0.745,0.0,0.288,5.411,-3.71,132.37,-102.32,21.602,-14.537,110.767,-87.784,-0.793,0.107,0.578,1.0,5.410675196,0.578123425
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,José Antonio Kast,17.7,0.0,"n_effective NO reportado, NO reporta indecisos_pct",17.824773413897276,"17,70%",-1.536806468,28-10-2025 00:00,16-01-2026 23:00,80.958,0.0,18.787,0.0,-0.041,-1.496,0.0,0.288,5.411,-8.315,132.37,-177.33,21.602,-30.413,110.767,-146.917,-1.326,-0.21,-1.139,1.0,5.410675196,-1.138668159
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Johannes Kaiser,19.3,0.0,"n_effective NO reportado, NO reporta indecisos_pct",19.43605236656596,"19,30%",-1.430633479,28-10-2025 00:00,17-01-2026 23:00,81.958,0.0,18.787,0.0,0.113,-1.544,0.0,0.288,5.411,-7.741,132.37,-212.624,21.602,-30.61,110.767,-182.015,-1.643,0.213,1.15,1.0,5.410675196,1.150230346
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Evelyn Matthei,19.3,0.0,"n_effective NO reportado, NO reporta indecisos_pct",19.43605236656596,"19,30%",-1.430633479,28-10-2025 00:00,18-01-2026 23:00,82.958,0.0,18.787,0.0,0.092,-1.522,0.0,0.288,5.411,-7.741,132.37,-229.083,21.602,-34.069,110.767,-195.014,-1.761,0.33,1.785,1.0,5.410675196,1.785231396
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Franco Parisi,4.5,0.0,"n_effective NO reportado, NO reporta indecisos_pct",4.531722054380665,"4,50%",-3.055048851,28-10-2025 00:00,19-01-2026 23:00,83.958,0.0,18.787,0.0,-0.451,-2.604,0.0,0.288,5.411,-16.53,132.37,-294.046,21.602,-64.309,110.767,-229.737,-2.074,-0.981,-5.308,1.0,5.410675196,-5.307835974
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Eduardo Artés,0.0,0.0,"n_effective NO reportado, NO reporta indecisos_pct",0.0,"0,00%",,28-10-2025 00:00,20-01-2026 23:00,84.958,0.0,18.787,0.0,-0.186,,,0.288,5.411,0.0,132.37,-612.037,21.602,-85.061,110.767,-526.976,-4.758,0.0,0.0,1.0,5.410675196,0.0
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Harold Mayne-Nicholls,4.3,0.0,"n_effective NO reportado, NO reporta indecisos_pct",4.330312185297079,"4,30%",-3.102603276,28-10-2025 00:00,21-01-2026 23:00,85.958,0.0,18.787,0.0,0.17,-3.273,0.0,0.288,5.411,-16.787,132.37,-474.201,21.602,-71.228,110.767,-402.973,-3.638,0.535,2.897,1.0,5.410675196,2.896975539
30102025_LCN,LCN,17-10-2025 00:00,28-10-2025 00:00,30-10-2025 00:00,600.0,1.7,352.94117647058823,Online,No probabilistico,Marco Enríquez-Ominami,0.7,0.0,"n_effective NO reportado, NO reporta indecisos_pct",0.7049345417925478,"0,70%",-4.954820515,28-10-2025 00:00,22-01-2026 23:00,86.958,0.0,18.787,0.0,-0.334,-4.621,0.0,0.288,5.411,-26.809,132.37,-581.952,21.602,-107.036,110.767,-474.916,-4.288,-0.667,-3.611,1.0,5.410675196,-3.610578832
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Jeannette Jara,33.2,2.2,n_effective NO reportado,33.912155260469866,"33,95%",-0.665664535,30-10-2025 00:00,31-01-2026 23:00,93.958,0.0,46.709,0.0,0.03,-0.696,0.0,0.331,15.453,-10.286,132.37,-102.32,15.453,-10.286,116.917,-92.034,-0.787,0.122,1.878,1.0,15.45290927,1.877691874
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,José Antonio Kast,16.8,2.2,n_effective NO reportado,17.160367722165475,"17,18%",-1.573070268,30-10-2025 00:00,01-02-2026 23:00,94.958,0.0,46.709,0.0,-0.066,-1.507,0.0,0.331,15.453,-24.309,132.37,-177.33,15.453,-24.309,116.917,-153.021,-1.309,-0.264,-4.084,1.0,15.45290927,-4.08365285
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Johannes Kaiser,16.8,2.2,n_effective NO reportado,17.160367722165475,"17,18%",-1.573070268,30-10-2025 00:00,02-02-2026 23:00,95.958,0.0,46.709,0.0,0.009,-1.582,0.0,0.331,15.453,-24.309,132.37,-212.624,15.453,-24.309,116.917,-188.316,-1.611,0.038,0.581,1.0,15.45290927,0.581220586
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Evelyn Matthei,13.9,2.2,n_effective NO reportado,14.198161389172625,"14,21%",-1.797736773,30-10-2025 00:00,03-02-2026 23:00,96.958,0.0,46.709,0.0,-0.019,-1.779,0.0,0.331,15.453,-27.78,132.37,-229.083,15.453,-27.78,116.917,-201.303,-1.722,-0.076,-1.174,1.0,15.45290927,-1.173992275
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Franco Parisi,14.2,2.2,n_effective NO reportado,14.504596527068436,"14,52%",-1.772801555,30-10-2025 00:00,04-02-2026 23:00,97.958,0.0,46.709,0.0,0.127,-1.9,0.0,0.331,15.453,-27.395,132.37,-294.046,15.453,-27.395,116.917,-266.651,-2.281,0.508,7.848,1.0,15.45290927,7.848348218
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Eduardo Artés,0.1,2.2,n_effective NO reportado,0.10214504596527069,"0,10%",-6.884486652,30-10-2025 00:00,05-02-2026 23:00,98.958,0.0,46.709,0.0,-0.64,-6.245,0.0,0.331,15.453,-106.385,132.37,-612.037,15.453,-106.385,116.917,-505.652,-4.325,-2.56,-39.553,1.0,15.45290927,-39.55326332
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Harold Mayne-Nicholls,1.9,2.2,n_effective NO reportado,1.9407558733401429,"1,94%",-3.921452096,30-10-2025 00:00,06-02-2026 23:00,99.958,0.0,46.709,0.0,-0.096,-3.825,0.0,0.331,15.453,-60.598,132.37,-474.201,15.453,-60.598,116.917,-413.604,-3.538,-0.384,-5.932,1.0,15.45290927,-5.931802659
31102025_Atlas,Atlas,25-10-2025 00:00,30-10-2025 00:00,31-10-2025 00:00,3709.0,1.7,2181.764705882353,Online,Random Digital Recruitment,Marco Enríquez-Ominami,1.0,2.2,n_effective NO reportado,1.0214504596527068,"1,02%",-4.572646994,30-10-2025 00:00,07-02-2026 23:00,100.958,0.0,46.709,0.0,-0.05,-4.523,0.0,0.331,15.453,-70.661,132.37,-581.952,15.453,-70.661,116.917,-511.292,-4.373,-0.2,-3.083,1.0,15.45290927,-3.083196837
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Jeannette Jara,27.0,9.0,n_effective NO reportado,29.67032967032967,"29,67%",-0.863046217,24-10-2025 00:00,06-12-2025 23:00,43.958,0.0,30.697,0.001,-0.048,-0.815,-0.001,0.218,6.7,-5.783,132.37,-102.32,10.848,-9.583,121.522,-92.737,-0.763,-0.1,-0.669,1.0,6.700152218,-0.669431912
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,José Antonio Kast,20.0,9.0,n_effective NO reportado,21.978021978021978,"21,98%",-1.266947603,24-10-2025 00:00,07-12-2025 23:00,44.958,0.0,30.697,0.001,0.052,-1.319,-0.001,0.218,6.7,-8.489,132.37,-177.33,10.848,-13.23,121.522,-164.1,-1.35,0.083,0.559,1.0,6.700152218,0.558979287
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Johannes Kaiser,14.0,9.0,n_effective NO reportado,15.384615384615385,"15,38%",-1.704748092,24-10-2025 00:00,08-12-2025 23:00,45.958,0.0,30.697,0.001,-0.073,-1.632,-0.001,0.218,6.7,-11.422,132.37,-212.624,10.848,-19.239,121.522,-193.385,-1.591,-0.113,-0.76,1.0,6.700152218,-0.759678921
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Evelyn Matthei,13.0,9.0,n_effective NO reportado,14.285714285714288,"14,29%",-1.791759469,24-10-2025 00:00,09-12-2025 23:00,46.958,0.0,30.697,0.001,-0.012,-1.78,-0.001,0.218,6.7,-12.005,132.37,-229.083,10.848,-19.076,121.522,-210.007,-1.728,-0.064,-0.426,1.0,6.700152218,-0.426213797
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Franco Parisi,11.0,9.0,n_effective NO reportado,12.087912087912088,"12,09%",-1.984131362,24-10-2025 00:00,10-12-2025 23:00,47.958,0.0,30.697,0.0,0.103,-2.088,-0.001,0.218,6.7,-13.294,132.37,-294.046,10.848,-21.524,121.522,-272.522,-2.243,0.258,1.732,1.0,6.700152218,1.731638743
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Eduardo Artés,1.0,9.0,n_effective NO reportado,1.098901098901099,"1,10%",-4.49980967,24-10-2025 00:00,11-12-2025 23:00,48.958,0.0,30.697,0.0,0.054,-4.554,-0.002,0.218,6.7,-30.149,132.37,-612.037,10.848,-48.814,121.522,-563.223,-4.635,0.135,0.904,1.0,6.700152218,0.904154826
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Harold Mayne-Nicholls,4.0,9.0,n_effective NO reportado,4.395604395604396,"4,40%",-3.079613758,24-10-2025 00:00,12-12-2025 23:00,49.958,0.0,30.697,0.0,0.219,-3.299,-0.001,0.218,6.7,-20.634,132.37,-474.201,10.848,-33.408,121.522,-440.793,-3.627,0.548,3.669,1.0,6.700152218,3.669477567
31102025_Cadem,Cadem,22-10-2025 00:00,24-10-2025 00:00,31-10-2025 00:00,1225.0,1.3,942.3076923076923,CATI,Probabilistico estratificado,Marco Enríquez-Ominami,1.0,9.0,n_effective NO reportado,1.098901098901099,"1,10%",-4.49980967,24-10-2025 00:00,13-12-2025 23:00,50.958,0.0,30.697,0.0,-0.045,-4.455,-0.001,0.218,6.7,-30.149,132.37,-581.952,10.848,-48.814,121.522,-533.138,-4.387,-0.113,-0.755,1.0,6.700152218,-0.754585673
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Jeannette Jara,26.0,10.0,n_effective NO reportado,28.888888888888893,"28,89%",-0.900786545,31-10-2025 12:00,22-12-2025 23:00,52.458,0.0,51.979,0.0,-0.077,-0.824,0.0,0.367,19.08,-17.187,132.37,-102.32,28.395,-26.23,103.974,-76.09,-0.732,-0.169,-3.224,1.0,19.08046076,-3.223996888
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,José Antonio Kast,21.0,10.0,n_effective NO reportado,23.333333333333332,"23,33%",-1.189584067,31-10-2025 12:00,23-12-2025 23:00,53.458,0.0,51.979,0.0,0.084,-1.274,0.0,0.367,19.08,-22.698,132.37,-177.33,28.395,-33.345,103.974,-143.984,-1.385,0.195,3.725,1.0,19.08046076,3.724976907
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Johannes Kaiser,14.0,10.0,n_effective NO reportado,15.555555555555555,"15,56%",-1.691676011,31-10-2025 12:00,24-12-2025 23:00,54.458,0.0,51.979,0.0,-0.06,-1.631,0.0,0.367,19.08,-32.278,132.37,-212.624,28.395,-48.968,103.974,-163.656,-1.574,-0.118,-2.245,1.0,19.08046076,-2.245180777
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Evelyn Matthei,14.0,10.0,n_effective NO reportado,15.555555555555555,"15,56%",-1.691676011,31-10-2025 12:00,25-12-2025 23:00,55.458,0.0,51.979,0.0,0.044,-1.736,0.0,0.367,19.08,-32.278,132.37,-229.083,28.395,-46.669,103.974,-182.415,-1.754,0.063,1.197,1.0,19.08046076,1.197231138
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Franco Parisi,10.0,10.0,n_effective NO reportado,11.11111111111111,"11,11%",-2.079441542,31-10-2025 12:00,26-12-2025 23:00,56.458,0.0,51.979,0.0,0.088,-2.168,0.0,0.367,19.08,-39.677,132.37,-294.046,28.395,-58.159,103.974,-235.887,-2.269,0.189,3.611,1.0,19.08046076,3.611248026
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Eduardo Artés,1.0,10.0,n_effective NO reportado,1.1111111111111112,"1,11%",-4.48863637,31-10-2025 12:00,27-12-2025 23:00,57.458,0.0,51.979,0.0,0.067,-4.556,0.0,0.367,19.08,-85.645,132.37,-612.037,28.395,-127.561,103.974,-484.476,-4.66,0.171,3.262,1.0,19.08046076,3.26167794
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Harold Mayne-Nicholls,3.0,10.0,n_effective NO reportado,3.3333333333333335,"3,33%",-3.36729583,31-10-2025 12:00,28-12-2025 23:00,58.458,0.0,51.979,0.0,0.038,-3.405,0.0,0.367,19.08,-64.25,132.37,-474.201,28.395,-99.604,103.974,-374.597,-3.603,0.235,4.493,1.0,19.08046076,4.493247453
31102025_UDD,UDD,30-10-2025 17:00,31-10-2025 12:00,31-10-2025 00:00,2972.0,1.1,2701.8181818181815,Online,Probabilistico estratificado,Marco Enríquez-Ominami,1.0,10.0,n_effective NO reportado,1.1111111111111112,"1,11%",-4.48863637,31-10-2025 12:00,29-12-2025 23:00,59.458,0.0,51.979,0.0,-0.049,-4.44,0.0,0.367,19.08,-85.645,132.37,-581.952,28.395,-127.561,103.974,-454.392,-4.37,-0.118,-2.259,1.0,19.08046076,-2.259226591
