Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_opcion;opcion;votos_opcion
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;NOGALES;0;VOTOS NULOS;803
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;OLMUE;7067;A FAVOR;7.067
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;OLMUE;7663;EN CONTRA;7.663
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;OLMUE;0;VOTOS EN BLANCO;229
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;OLMUE;0;VOTOS NULOS;675
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;2556;A FAVOR;2.556
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;3422;EN CONTRA;3.422
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;0;VOTOS EN BLANCO;89
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;0;VOTOS NULOS;211
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;2650;A FAVOR;2.650
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;3281;EN CONTRA;3.281
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;0;VOTOS EN BLANCO;51
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;0;VOTOS NULOS;152
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;2404;A FAVOR;2.404
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;5168;EN CONTRA;5.168
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;0;VOTOS EN BLANCO;143
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;0;VOTOS NULOS;383
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;6622;A FAVOR;6.622
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;9700;EN CONTRA;9.700
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;0;VOTOS EN BLANCO;214
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;0;VOTOS NULOS;693
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;4701;A FAVOR;4.701
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;7531;EN CONTRA;7.531
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;0;VOTOS EN BLANCO;205
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;0;VOTOS NULOS;578
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;28418;A FAVOR;28.418
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;35504;EN CONTRA;35.504
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;0;VOTOS EN BLANCO;900
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;0;VOTOS NULOS;2.821
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;47112;A FAVOR;47.112
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;67358;EN CONTRA;67.358
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;0;VOTOS EN BLANCO;1.291
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;0;VOTOS NULOS;4.783
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;8771;A FAVOR;8.771
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;13527;EN CONTRA;13.527
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;0;VOTOS EN BLANCO;340
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;0;VOTOS NULOS;1.026
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;3848;A FAVOR;3.848
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;5062;EN CONTRA;5.062
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;0;VOTOS EN BLANCO;131
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;0;VOTOS NULOS;210
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;5694;A FAVOR;5.694
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;8259;EN CONTRA;8.259
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;0;VOTOS EN BLANCO;183
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;0;VOTOS NULOS;555
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;20823;A FAVOR;20.823
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;29999;EN CONTRA;29.999
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;0;VOTOS EN BLANCO;700
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;0;VOTOS NULOS;2.042
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;4806;A FAVOR;4.806
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;6175;EN CONTRA;6.175
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;0;VOTOS EN BLANCO;171
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;0;VOTOS NULOS;474
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;37993;A FAVOR;37.993
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;51590;EN CONTRA;51.590
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;0;VOTOS EN BLANCO;1.033
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;0;VOTOS NULOS;3.834
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;4676;A FAVOR;4.676
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;3786;EN CONTRA;3.786
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;0;VOTOS EN BLANCO;98
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;0;VOTOS NULOS;257
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;6766;A FAVOR;6.766
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;7264;EN CONTRA;7.264
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;0;VOTOS EN BLANCO;162
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;0;VOTOS NULOS;505
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;7284;A FAVOR;7.284
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;10155;EN CONTRA;10.155
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;0;VOTOS EN BLANCO;232
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;0;VOTOS NULOS;717
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;9484;A FAVOR;9.484
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;10942;EN CONTRA;10.942
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;0;VOTOS EN BLANCO;298
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;0;VOTOS NULOS;877
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;19872;A FAVOR;19.872
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;18197;EN CONTRA;18.197
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;0;VOTOS EN BLANCO;429
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;0;VOTOS NULOS;1.186
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;5826;A FAVOR;5.826
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;8350;EN CONTRA;8.350
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;0;VOTOS EN BLANCO;154
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;0;VOTOS NULOS;544
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;5300;A FAVOR;5.300
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;7947;EN CONTRA;7.947
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;0;VOTOS EN BLANCO;146
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;0;VOTOS NULOS;527
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;989;A FAVOR;989
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;2223;EN CONTRA;2.223
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;0;VOTOS EN BLANCO;42
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;0;VOTOS NULOS;124
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;155;A FAVOR;155
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;324;EN CONTRA;324
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;0;VOTOS EN BLANCO;4
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;0;VOTOS NULOS;25
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;22134;A FAVOR;22.134
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;44696;EN CONTRA;44.696
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;0;VOTOS EN BLANCO;781
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;0;VOTOS NULOS;2.794
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;6307;A FAVOR;6.307
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;5125;EN CONTRA;5.125
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;0;VOTOS EN BLANCO;121
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;0;VOTOS NULOS;382
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;74393;A FAVOR;74.393
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;135505;EN CONTRA;135.505
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;0;VOTOS EN BLANCO;2.611
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;0;VOTOS NULOS;8.870
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;102759;A FAVOR;102.759
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;136251;EN CONTRA;136.251
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;0;VOTOS EN BLANCO;3.282
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;0;VOTOS NULOS;8.279
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;4404;A FAVOR;4.404
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;6012;EN CONTRA;6.012
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;0;VOTOS EN BLANCO;164
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;0;VOTOS NULOS;473
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;3058;A FAVOR;3.058
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;3448;EN CONTRA;3.448
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;0;VOTOS EN BLANCO;121
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;0;VOTOS NULOS;309
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;6639;A FAVOR;6.639
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;8362;EN CONTRA;8.362
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;0;VOTOS EN BLANCO;262
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;0;VOTOS NULOS;697
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;6871;A FAVOR;6.871
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;9728;EN CONTRA;9.728
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;0;VOTOS EN BLANCO;240
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;0;VOTOS NULOS;750
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;9652;A FAVOR;9.652
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;14656;EN CONTRA;14.656
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;0;VOTOS EN BLANCO;393
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;0;VOTOS NULOS;926
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;16300;A FAVOR;16.300
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;20059;EN CONTRA;20.059
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;0;VOTOS EN BLANCO;408
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;0;VOTOS NULOS;1.285
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;5521;A FAVOR;5.521
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;5577;EN CONTRA;5.577
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;0;VOTOS EN BLANCO;197
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;0;VOTOS NULOS;478
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;7753;A FAVOR;7.753
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;11778;EN CONTRA;11.778
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;0;VOTOS EN BLANCO;271
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;0;VOTOS NULOS;863
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;5340;A FAVOR;5.340
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;5942;EN CONTRA;5.942
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;0;VOTOS EN BLANCO;169
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;0;VOTOS NULOS;492
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;4847;A FAVOR;4.847
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;5966;EN CONTRA;5.966
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;0;VOTOS EN BLANCO;223
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;0;VOTOS NULOS;488
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;69048;A FAVOR;69.048
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;99546;EN CONTRA;99.546
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;0;VOTOS EN BLANCO;1.681
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;0;VOTOS NULOS;6.801
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;18460;A FAVOR;18.460
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;25310;EN CONTRA;25.310
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;0;VOTOS EN BLANCO;667
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;0;VOTOS NULOS;1.841
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;10562;A FAVOR;10.562
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;10739;EN CONTRA;10.739
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;0;VOTOS EN BLANCO;309
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;0;VOTOS NULOS;785
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;6911;A FAVOR;6.911
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;5294;EN CONTRA;5.294
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;0;VOTOS EN BLANCO;257
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;0;VOTOS NULOS;555
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;12948;A FAVOR;12.948
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;14375;EN CONTRA;14.375
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;0;VOTOS EN BLANCO;426
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;0;VOTOS NULOS;1.355
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;1720;A FAVOR;1.720
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;1812;EN CONTRA;1.812
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;0;VOTOS EN BLANCO;64
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;0;VOTOS NULOS;179
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;8762;A FAVOR;8.762
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;10557;EN CONTRA;10.557
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;0;VOTOS EN BLANCO;445
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;0;VOTOS NULOS;858
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;3060;A FAVOR;3.060
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;3357;EN CONTRA;3.357
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;0;VOTOS EN BLANCO;156
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;0;VOTOS NULOS;389
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;2997;A FAVOR;2.997
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;3033;EN CONTRA;3.033
